"","sub_num","run_num","file_name","trial_num","rt","response","t_direction","accuracy","target_position_1","target_position_2","target_position_3","target_position_4","target_location_type","target_number","trialTypeValid0Invalid1","trialTypeExtraTarget1NoExtraTarget0","extraTargetShapeNumber","extraTargetShapePosition","extraTargetShapeType"
"1409",5,7,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",28,1031,"/?","R",1,284,696,389.6,801.6,2,19,0,1,1,3,2
"1410",5,7,"Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg",29,942,"z","L",1,1446,300,1551.6,405.6,1,1,1,0,0,0,0
"1411",5,7,"Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg",30,1287,"/?","R",1,1290,548,1395.6,653.6,3,15,0,1,5,2,1
"1412",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",31,851,"z","L",1,486,190,591.6,295.6,1,5,0,1,19,2,2
"1413",5,7,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",32,817,"z","L",1,336,538,441.6,643.6,3,19,1,1,15,3,2
"1414",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",33,1700,"/?","R",1,1744,854,1849.6,959.6,2,19,0,0,0,0,0
"1415",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",34,704,"/?","R",1,732,540,837.6,645.6,3,1,0,0,0,0,0
"1416",5,7,"Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg",35,1108,"/?","R",1,534,446,639.6,551.6,3,15,0,0,0,0,0
"1417",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",36,880,"z","L",1,472,266,577.6,371.6,1,5,0,1,1,1,3
"1418",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg",37,965,"z","L",1,282,884,387.6,989.6,2,19,0,1,15,3,3
"1419",5,7,"Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg",38,740,"/?","R",1,838,534,943.6,639.6,3,5,1,0,0,0,0
"1420",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",39,801,"z","L",1,982,530,1087.6,635.6,3,1,0,0,0,0,0
"1421",5,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",40,576,"/?","R",1,682,552,787.6,657.6,3,15,0,1,1,2,2
"1422",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg",41,800,"/?","R",1,648,914,753.6,1019.6,2,19,0,0,0,0,0
"1423",5,7,"Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg",42,904,"/?","R",1,644,898,749.6,1003.6,2,1,1,1,15,1,3
"1424",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",43,724,"/?","R",1,474,108,579.6,213.6,1,5,0,0,0,0,0
"1425",5,7,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg",44,1064,"z","L",1,1326,490,1431.6,595.6,3,15,0,1,5,3,1
"1426",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg",45,1157,"/?","R",1,1612,834,1717.6,939.6,2,19,0,0,0,0,0
"1427",5,7,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",46,2119,"z","L",1,304,746,409.6,851.6,2,1,1,1,15,3,1
"1428",5,7,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",47,1121,"z","L",1,338,476,443.6,581.6,3,15,0,0,0,0,0
"1429",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg",48,1068,"z","L",1,878,892,983.6,997.6,2,5,1,0,0,0,0
"1430",5,7,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",49,1001,"z","L",1,1396,536,1501.6,641.6,3,1,0,0,0,0,0
"1431",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg",50,769,"/?","R",1,1010,910,1115.6,1015.6,2,19,0,1,15,1,3
"1432",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg",51,1091,"z","L",1,124,630,229.6,735.6,3,15,0,1,19,1,3
"1433",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",52,695,"z","L",1,806,396,911.6,501.6,1,5,0,1,15,2,2
"1434",5,7,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg",53,1604,"/?","R",1,820,800,925.6,905.6,2,1,1,0,0,0,0
"1435",5,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg",54,1147,"z","L",1,1692,930,1797.6,1035.6,2,19,0,0,0,0,0
"1436",5,7,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg",55,932,"/?","R",1,568,508,673.6,613.6,3,15,0,1,19,4,1
"1437",5,7,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg",56,862,"z","L",1,216,466,321.6,571.6,1,5,0,1,1,2,2
"1438",5,7,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",57,820,"z","L",1,918,262,1023.6,367.6,1,5,0,0,0,0,0
"1439",5,7,"Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg",58,1539,"/?","R",1,158,340,263.6,445.6,1,1,1,1,5,1,3
"1440",5,7,"Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg",59,1406,"/?","R",1,236,870,341.6,975.6,3,15,0,0,0,0,0
"1441",5,7,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",60,1021,"z","L",1,678,920,783.6,1025.6,2,19,0,1,15,4,1
"1442",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-10099319.jpg",1,3620,"z","R",0,1664,46,1760,142,1,10,0,0,0,0,0
"1443",6,1,"Stimuli\scenes\practiceScenes\pexels-hakim-santoso-3634740.jpg",2,NA,"nan","R",2,280,650,376,746,3,1,0,0,0,0,0
"1444",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-3958951.jpg",3,2200,"z","L",1,1710,546,1806,642,3,16,0,0,0,0,0
"1445",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-8583543.jpg",4,1424,"z","L",1,1582,886,1678,982,2,2,0,0,0,0,0
"1446",6,1,"Stimuli\scenes\practiceScenes\pexels-pixabay-279648.jpg",5,1812,"/?","R",1,1756,478,1852,574,3,1,0,0,0,0,0
"1447",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_133612805.jpeg",6,1535,"/?","R",1,174,342,270,438,1,10,0,0,0,0,0
"1448",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_67849508.jpeg",7,1799,"/?","R",1,1456,582,1552,678,3,16,0,0,0,0,0
"1449",6,1,"Stimuli\scenes\practiceScenes\pexels-max-rahubovskiy-6969860.jpg",8,964,"z","L",1,838,952,934,1048,2,2,0,0,0,0,0
"1450",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5502249.jpg",9,2118,"/?","R",1,1428,492,1524,588,3,1,0,0,0,0,0
"1451",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_283829914.jpeg",10,2082,"/?","R",1,1588,488,1684,584,3,16,0,0,0,0,0
"1452",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-14495889.jpg",11,1153,"/?","R",1,784,978,880,1074,2,2,0,0,0,0,0
"1453",6,1,"Stimuli\scenes\practiceScenes\075_L_filler_absent_light.jpg",12,987,"z","L",1,656,436,752,532,1,10,0,0,0,0,0
"1454",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-8186506.jpg",13,1182,"z","L",1,1398,398,1494,494,1,10,0,0,0,0,0
"1455",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5698015.jpg",14,728,"z","L",1,290,786,386,882,3,1,0,0,0,0,0
"1456",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-15062155.jpg",15,1818,"z","R",0,548,630,644,726,3,16,0,0,0,0,0
"1457",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-5353881.jpg",16,1638,"z","L",1,670,930,766,1026,2,2,0,0,0,0,0
"1458",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_142522611.jpeg",17,1353,"/?","R",1,138,542,234,638,3,1,0,0,0,0,0
"1459",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_490760493.jpeg",18,1027,"z","L",1,306,322,402,418,1,10,0,0,0,0,0
"1460",6,1,"Stimuli\scenes\practiceScenes\pexels-christa-grover-2001944.jpg",19,1146,"/?","R",1,1006,694,1102,790,3,16,0,0,0,0,0
"1461",6,1,"Stimuli\scenes\practiceScenes\AdobeStock_300087971.jpeg",20,1781,"z","L",1,1140,926,1236,1022,2,2,0,0,0,0,0
"1462",6,1,"Stimuli\scenes\practiceScenes\079_L_filler_absent_bowl.jpg",21,1166,"/?","R",1,64,280,160,376,1,10,0,0,0,0,0
"1463",6,1,"Stimuli\scenes\practiceScenes\pexels-curtis-adams-6510985.jpg",22,599,"z","L",1,516,458,612,554,3,1,0,0,0,0,0
"1464",6,1,"Stimuli\scenes\practiceScenes\077_L_filler_absent_footrest.jpg",23,1470,"z","L",1,1496,696,1592,792,2,2,0,0,0,0,0
"1465",6,1,"Stimuli\scenes\practiceScenes\pexels-keegan-checks-10117737.jpg",24,1235,"z","L",1,948,550,1044,646,3,16,0,0,0,0,0
"1466",6,2,"Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg",1,1931,"/?","R",1,644,898,749.6,1003.6,2,1,1,1,10,2,1
"1467",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg",2,838,"/?","R",1,774,192,879.6,297.6,1,10,0,0,0,0,0
"1468",6,2,"Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg",3,1421,"z","L",1,1178,738,1283.6,843.6,3,16,0,0,0,0,0
"1469",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg",4,1046,"z","L",1,186,562,291.6,667.6,2,2,0,1,1,4,3
"1470",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg",5,2080,"/?","R",1,820,800,925.6,905.6,2,2,0,1,16,2,3
"1471",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg",6,871,"/?","R",1,1566,192,1671.6,297.6,1,10,0,1,2,1,2
"1472",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg",7,1367,"z","L",1,1714,630,1819.6,735.6,3,1,0,0,0,0,0
"1473",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg",8,1322,"/?","R",1,1550,928,1655.6,1033.6,2,16,1,0,0,0,0
"1474",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg",9,1364,"z","L",1,1500,922,1605.6,1027.6,2,1,1,0,0,0,0
"1475",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg",10,901,"/?","R",1,430,522,535.6,627.6,3,16,0,1,1,4,3
"1476",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg",11,1099,"z","L",1,110,724,215.6,829.6,2,2,0,1,16,2,3
"1477",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg",12,1273,"z","L",1,950,842,1055.6,947.6,2,10,1,1,2,1,3
"1478",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg",13,695,"z","R",0,1230,578,1335.6,683.6,3,1,0,0,0,0,0
"1479",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg",14,823,"/?","R",1,990,538,1095.6,643.6,3,16,0,0,0,0,0
"1480",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg",15,909,"z","L",1,656,468,761.6,573.6,1,10,0,1,16,2,3
"1481",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg",16,976,"/?","R",1,964,542,1069.6,647.6,2,2,0,0,0,0,0
"1482",6,2,"Stimuli\scenes\mainScenes\pexels-terry-magallanes-3623785.jpg",17,1705,"z","L",1,528,442,633.6,547.6,3,10,1,1,1,3,1
"1483",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg",18,852,"z","L",1,396,728,501.6,833.6,3,1,0,0,0,0,0
"1484",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg",19,847,"/?","R",1,900,882,1005.6,987.6,2,2,0,1,10,2,3
"1485",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg",20,958,"/?","R",1,1156,476,1261.6,581.6,3,16,0,0,0,0,0
"1486",6,2,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",21,926,"/?","R",1,336,538,441.6,643.6,3,2,1,0,0,0,0
"1487",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg",22,1765,"/?","R",1,1332,544,1437.6,649.6,3,1,0,1,10,4,1
"1488",6,2,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg",23,734,"/?","R",1,262,222,367.6,327.6,1,10,0,1,1,4,3
"1489",6,2,"Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg",24,972,"z","L",1,912,662,1017.6,767.6,3,16,0,0,0,0,0
"1490",6,2,"Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg",25,1228,"/?","R",1,478,904,583.6,1009.6,2,10,1,0,0,0,0
"1491",6,2,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg",26,828,"/?","R",1,160,886,265.6,991.6,2,2,0,0,0,0,0
"1492",6,2,"Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg",27,1403,"/?","R",1,1396,536,1501.6,641.6,3,1,0,1,10,4,2
"1493",6,2,"Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg",28,1297,"/?","R",1,1540,508,1645.6,613.6,3,16,0,1,1,3,1
"1494",6,2,"Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg",29,727,"/?","R",1,1278,626,1383.6,731.6,3,1,0,0,0,0,0
"1495",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg",30,1241,"/?","R",1,1286,204,1391.6,309.6,1,2,1,1,1,1,2
"1496",6,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg",31,1520,"z","L",1,150,720,255.6,825.6,3,16,0,0,0,0,0
"1497",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg",32,990,"z","L",1,1300,276,1405.6,381.6,1,10,0,1,2,2,1
"1498",6,2,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",33,1062,"/?","R",1,1662,802,1767.6,907.6,3,1,0,1,2,1,3
"1499",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7214338.jpg",34,1054,"/?","R",1,730,454,835.6,559.6,1,10,0,0,0,0,0
"1500",6,2,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",35,1128,"/?","R",1,418,370,523.6,475.6,1,16,1,0,0,0,0
"1501",6,2,"Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg",36,1122,"z","L",1,442,936,547.6,1041.6,2,2,0,1,1,2,1
"1502",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg",37,941,"z","L",1,986,920,1091.6,1025.6,2,2,0,0,0,0,0
"1503",6,2,"Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg",38,961,"z","L",1,374,268,479.6,373.6,1,10,0,1,2,1,3
"1504",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg",39,893,"z","L",1,1094,70,1199.6,175.6,1,1,1,1,16,2,2
"1505",6,2,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",40,885,"/?","R",1,1128,738,1233.6,843.6,3,16,0,0,0,0,0
"1506",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg",41,1690,"z","L",1,1298,954,1403.6,1059.6,2,2,0,0,0,0,0
"1507",6,2,"Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg",42,1695,"/?","R",1,1068,524,1173.6,629.6,3,1,0,1,16,3,1
"1508",6,2,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg",43,1753,"z","L",1,246,670,351.6,775.6,3,16,0,1,10,3,3
"1509",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg",44,1391,"z","L",1,1656,510,1761.6,615.6,3,10,1,1,2,2,2
"1510",6,2,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg",45,864,"/?","R",1,1394,522,1499.6,627.6,3,1,0,1,2,1,1
"1511",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg",46,1196,"/?","R",1,324,542,429.6,647.6,3,16,0,0,0,0,0
"1512",6,2,"Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg",47,771,"z","L",1,158,340,263.6,445.6,1,10,0,0,0,0,0
"1513",6,2,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",48,851,"/?","R",1,738,606,843.6,711.6,3,2,1,0,0,0,0
"1514",6,2,"Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg",49,897,"z","L",1,1214,430,1319.6,535.6,3,10,1,0,0,0,0
"1515",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg",50,862,"/?","R",1,936,544,1041.6,649.6,3,1,0,0,0,0,0
"1516",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg",51,1514,"/?","R",1,508,888,613.6,993.6,2,16,1,1,1,4,1
"1517",6,2,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7587482.jpg",52,1125,"z","L",1,1240,916,1345.6,1021.6,2,2,0,0,0,0,0
"1518",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg",53,809,"z","L",1,1370,572,1475.6,677.6,2,2,0,0,0,0,0
"1519",6,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg",54,2016,"/?","R",1,1324,212,1429.6,317.6,1,10,0,1,16,3,3
"1520",6,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg",55,919,"/?","R",1,1648,562,1753.6,667.6,3,1,0,1,16,3,1
"1521",6,2,"Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg",56,1010,"/?","R",1,1658,480,1763.6,585.6,3,16,0,1,1,2,1
"1522",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg",57,867,"/?","R",1,766,578,871.6,683.6,3,1,0,1,10,2,2
"1523",6,2,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg",58,672,"z","L",1,806,396,911.6,501.6,1,10,0,0,0,0,0
"1524",6,2,"Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg",59,1452,"z","L",1,1282,470,1387.6,575.6,3,16,0,1,1,1,1
"1525",6,2,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg",60,795,"/?","R",1,254,594,359.6,699.6,1,2,1,0,0,0,0
"1526",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg",1,1150,"/?","R",1,1390,64,1495.6,169.6,1,10,0,0,0,0,0
"1527",6,3,"Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg",2,966,"/?","R",1,1446,848,1551.6,953.6,3,2,1,1,1,2,1
"1528",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg",3,950,"z","L",1,430,890,535.6,995.6,3,1,0,0,0,0,0
"1529",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg",4,1560,"/?","R",1,466,792,571.6,897.6,3,16,0,1,1,4,1
"1530",6,3,"Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg",5,714,"/?","R",1,660,288,765.6,393.6,3,1,0,1,10,2,1
"1531",6,3,"Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg",6,1145,"/?","R",1,198,882,303.6,987.6,2,2,0,0,0,0,0
"1532",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg",7,811,"z","L",1,1278,86,1383.6,191.6,1,10,0,1,16,1,3
"1533",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg",8,774,"/?","R",1,1160,688,1265.6,793.6,3,16,0,0,0,0,0
"1534",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg",9,1240,"/?","R",1,1444,918,1549.6,1023.6,2,2,0,0,0,0,0
"1535",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg",10,1390,"/?","R",1,864,72,969.6,177.6,1,1,1,1,2,2,3
"1536",6,3,"Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg",11,1742,"z","L",1,1254,226,1359.6,331.6,1,10,0,1,1,2,2
"1537",6,3,"Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg",12,1249,"/?","R",1,1202,910,1307.6,1015.6,2,16,1,0,0,0,0
"1538",6,3,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-3753437.jpg",13,1280,"z","L",1,340,460,445.6,565.6,3,1,0,0,0,0,0
"1539",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg",14,1469,"/?","R",1,1758,598,1863.6,703.6,3,16,0,1,1,2,2
"1540",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg",15,803,"z","L",1,590,926,695.6,1031.6,2,2,0,1,16,4,3
"1541",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg",16,971,"z","L",1,282,884,387.6,989.6,2,10,1,0,0,0,0
"1542",6,3,"Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg",17,898,"/?","R",1,1280,570,1385.6,675.6,3,1,0,1,2,4,1
"1543",6,3,"Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg",18,1335,"/?","R",1,48,390,153.6,495.6,1,10,0,0,0,0,0
"1544",6,3,"Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg",19,1117,"z","L",1,1024,560,1129.6,665.6,1,16,1,1,2,2,2
"1545",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg",20,936,"/?","R",1,998,672,1103.6,777.6,2,2,0,0,0,0,0
"1546",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg",21,907,"z","L",1,1352,594,1457.6,699.6,3,1,0,0,0,0,0
"1547",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg",22,999,"z","L",1,1548,448,1653.6,553.6,1,10,0,1,1,2,2
"1548",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg",23,999,"z","L",1,846,916,951.6,1021.6,2,2,0,0,0,0,0
"1549",6,3,"Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg",24,1279,"z","L",1,476,820,581.6,925.6,2,16,1,0,0,0,0
"1550",6,3,"Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg",25,936,"z","L",1,1290,548,1395.6,653.6,3,1,0,1,16,1,3
"1551",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg",26,642,"z","L",1,360,678,465.6,783.6,2,2,0,0,0,0,0
"1552",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg",27,761,"z","L",1,766,490,871.6,595.6,3,16,0,1,2,4,3
"1553",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",28,879,"/?","R",1,982,530,1087.6,635.6,3,10,1,1,16,1,2
"1554",6,3,"Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg",29,606,"z","L",1,538,394,643.6,499.6,1,10,0,0,0,0,0
"1555",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg",30,962,"/?","R",1,1152,206,1257.6,311.6,1,1,1,1,2,1,1
"1556",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg",31,779,"/?","R",1,786,564,891.6,669.6,3,16,0,1,2,4,2
"1557",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg",32,1197,"/?","R",1,1136,200,1241.6,305.6,1,2,1,0,0,0,0
"1558",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg",33,1143,"/?","R",1,1760,736,1865.6,841.6,3,1,0,0,0,0,0
"1559",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg",34,746,"z","L",1,656,470,761.6,575.6,1,10,0,1,1,3,3
"1560",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg",35,1175,"/?","R",1,1398,496,1503.6,601.6,3,16,0,1,1,3,1
"1561",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg",36,665,"/?","R",1,616,812,721.6,917.6,2,2,0,0,0,0,0
"1562",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg",37,853,"/?","R",1,1278,86,1383.6,191.6,1,1,1,0,0,0,0
"1563",6,3,"Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg",38,779,"z","L",1,1396,768,1501.6,873.6,3,2,1,1,1,4,2
"1564",6,3,"Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg",39,1390,"z","L",1,1618,522,1723.6,627.6,3,16,0,1,10,1,1
"1565",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg",40,714,"z","L",1,1188,146,1293.6,251.6,1,10,0,1,2,2,3
"1566",6,3,"Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg",41,848,"/?","R",1,828,668,933.6,773.6,2,2,0,0,0,0,0
"1567",6,3,"Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg",42,1238,"z","L",1,1282,470,1387.6,575.6,3,1,0,0,0,0,0
"1568",6,3,"Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg",43,958,"z","L",1,336,538,441.6,643.6,3,16,0,0,0,0,0
"1569",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg",44,862,"z","L",1,308,188,413.6,293.6,1,10,0,1,2,2,3
"1570",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg",45,563,"z","L",1,766,578,871.6,683.6,3,2,1,0,0,0,0
"1571",6,3,"Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg",46,835,"/?","R",1,738,606,843.6,711.6,3,1,0,0,0,0,0
"1572",6,3,"Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg",47,1131,"z","L",1,1416,740,1521.6,845.6,3,16,0,1,2,4,2
"1573",6,3,"Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg",48,885,"/?","R",1,128,468,233.6,573.6,1,10,0,1,16,1,1
"1574",6,3,"Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg",49,616,"z","L",1,938,444,1043.6,549.6,1,10,0,1,2,4,3
"1575",6,3,"Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg",50,1392,"z","L",1,1500,922,1605.6,1027.6,2,2,0,0,0,0,0
